"","name","province","city","area","address"
"5544","伊通职教中心","吉林省","四平市","伊通满族自治县","四平市伊通满族自治县伊通大街(航宇新城东侧)"
"5545","伊通满族自治县实验小学","吉林省","四平市","伊通满族自治县","伊通大街2765"
"5546","新兴乡中心小学校","吉林省","四平市","伊通满族自治县","吉林省四平市伊通满族自治县大刘公路新兴乡中心小学校"
"5547","小孤山中心校","吉林省","四平市","伊通满族自治县","四平市伊通满族自治县"
"5548","公主岭市第一中学","吉林省","四平市","公主岭市","四平市公主岭市科贸西大街117号"
"5549","公主岭实验中学","吉林省","四平市","公主岭市","公主西大街2463号"
"5550","公主岭四中","吉林省","四平市","公主岭市","国文大街与岭西七路交叉口西南150米"
"5551","公主岭市第三高级中学","吉林省","四平市","公主岭市","铁北科贸大街1666号"
"5552","吉林财经大学继续教育学院","吉林省","四平市","公主岭市","四平市东盛路与硅谷大街交汇范响路1111号"
"5553","公主岭市第五高级中学","吉林省","四平市","公主岭市","吉林省四平市公主岭市X737与公永线交叉口北600米"
"5554","蓝海中学","吉林省","四平市","公主岭市","公主西大街1288号"
"5555","公主岭六中","吉林省","四平市","公主岭市","吉林省四平市公主岭市光明路115号"
"5556","公主岭二中学","吉林省","四平市","公主岭市","吉林省四平市公主岭市河南东大街"
"5557","蓝海小学","吉林省","四平市","公主岭市","四平市公主岭市东立交桥北600米"
"5558","双辽市第二中学","吉林省","四平市","双辽市","吉林省四平市双辽市辽南街道张家白市街第二中学"
"5559","双辽市第三中学","吉林省","四平市","双辽市","辽河路2271号"
"5560","双辽市服先镇中学","吉林省","四平市","双辽市","062县道北100米"
"5561","双辽市第四中学","吉林省","四平市","双辽市","迎春街346号"
"5562","吉林省双辽市职业中等专业学校","吉林省","四平市","双辽市","吉林省四平市双辽市卧虎镇政府院内东北方向104米"
"5563","双辽市实验小学","吉林省","四平市","双辽市","新市街112号"
"5564","双辽市第一小学","吉林省","四平市","双辽市","辽河路2112号"
"5565","双辽市第五中学","吉林省","四平市","双辽市","吉林省四平市双辽市辽南街道工商白市街第五中学"
"5566","双辽市第三小学","吉林省","四平市","双辽市","双辽市辽河路1482号"
"5567","双辽市柳条乡中学","吉林省","四平市","双辽市","四平市双辽市柳条乡122"
"5568","辽源市第五中学","吉林省","辽源市","龙山区","特殊镇东吉大路777号"
"5569","辽源市第一实验小学","吉林省","辽源市","龙山区","济康路56号"
"5570","多寿路小学","吉林省","辽源市","龙山区","辽源市龙山区东吉街1"
"5571","志远高中","吉林省","辽源市","龙山区","银河花园3期A"
"5572","龙山实验小学","吉林省","辽源市","龙山区","经康路38号"
"5573","谦宁街小学","吉林省","辽源市","龙山区","康宁大街898"
"5574","辽源实验中学","吉林省","辽源市","龙山区","东吉大路455号"
"5575","辽源市第十九中学","吉林省","辽源市","龙山区","吉林省辽源市龙山区第十九中学(民利胡同北)"
"5576","寿山镇中心小学","吉林省","辽源市","龙山区","吉林省辽源市龙山区X066"
"5577","辽源市实验小学","吉林省","辽源市","龙山区","新兴路1891"
"5578","西安交通大学(兴庆校区)","陕西省","西安市","碑林区","陕西省西安市碑林区咸宁西路28号"
"5579","陕西师范大学(长安校区)","陕西省","西安市","长安区","陕西省西安市长安区西长安街620号"
"5580","陕西师范大学(雁塔校区)","陕西省","西安市","雁塔区","西安市雁塔区长安南路199号"
"5581","长安大学(渭水校区)","陕西省","西安市","未央区","西安市未央区长大南路356号"
"5582","西北工业大学(长安校区)","陕西省","西安市","长安区","西安市长安区东祥路1号"
"5583","西安电子科技大学(北校区)","陕西省","西安市","雁塔区","西安市雁塔区太白南路2号"
"5584","西安工业大学(未央校区)","陕西省","西安市","未央区","陕西省西安市未央区学府中路2号"
"5585","西北大学(太白校区)","陕西省","西安市","碑林区","西安市碑林区太白北路229号"
"5586","西北政法大学(长安校区)","陕西省","西安市","长安区","西安市长安区西长安街558号"
"5587","西安医学院(未央校区)","陕西省","西安市","未央区","陕西省西安市未央区辛王路1号"
"5588","东丰二中","吉林省","辽源市","东丰县","吉林省辽源市东丰县广场路"
"5589","东丰三中","吉林省","辽源市","东丰县","东风路143号"
"5590","东丰县第四中学","吉林省","辽源市","东丰县","东丰镇丰城街57号"
"5591","东丰县二龙山乡中学","吉林省","辽源市","东丰县","吉林省辽源市东丰县二龙山乡双庙子长东线二龙中学"
"5592","东丰县大阳镇中学","吉林省","辽源市","东丰县","梅河路北100米"
"5593","新城小学","吉林省","辽源市","东丰县","吉林省辽源市东丰县鑫达路1837"
"5594","东丰县实验小学","吉林省","辽源市","东丰县","吉林省辽源市东丰县北宁胡同"
"5595","东丰实验中学","吉林省","辽源市","东丰县","江城大路1718号"
"5596","中育中学","吉林省","辽源市","东丰县","吉林省辽源市东丰县黄河镇中育中学(足一线南)"
"5597","影壁山中学","吉林省","辽源市","东丰县","吉林省辽源市东丰县大阳镇焦孤线影壁山中学"
"5598","东辽一高","吉林省","辽源市","东辽县","白泉镇东交大街547号"
"5599","宴平中学","吉林省","辽源市","东辽县","辽源市东辽县宴平乡"
"5600","辽河源中心小学","吉林省","辽源市","东辽县","吉林省辽源市东辽县东山线辽河源镇中心小学"
"5601","东辽县甲山乡甲山小学校","吉林省","辽源市","东辽县","辽源市东辽县001乡道北50米"
"5602","东辽县实验中学","吉林省","辽源市","东辽县","连泉路135"
"5603","石河小学","吉林省","辽源市","东辽县","吉林省辽源市东辽县矿北大街与014乡道交叉口东100米"
"5604","东辽县甲山中学","吉林省","辽源市","东辽县","辽源市东辽县065县道西50米"
"5605","东辽二高","吉林省","辽源市","东辽县","吉林省辽源市东辽县渭津镇东辽二高"
"5606","东辽县白泉镇第一中心小学校","吉林省","辽源市","东辽县","吉林省辽源市东辽县白泉镇站前路与东交大街交叉口东北150米左右"
"5607","辽河源镇中学","吉林省","辽源市","东辽县","045县道与054乡道交叉口西南200米"
"5608","通化师范学院","吉林省","通化市","东昌区","吉林省通化市东昌区育才路950号"
"5609","通化市靖宇中学","吉林省","通化市","东昌区","建设大街3341号"
"5610","通化市第五中学","吉林省","通化市","东昌区","佟江路288号"
"5611","通化市实验中学","吉林省","通化市","东昌区","团结胡同165号"
"5612","通化市第十三中学","吉林省","通化市","东昌区","吉林省通化市东昌区江锦东路479号"
"5613","通化市第一中学校","吉林省","通化市","东昌区","通化市东昌区文萃路301号"
"5614","通化市第二中学","吉林省","通化市","东昌区","沿河北路1065号"
"5615","江南小学","吉林省","通化市","东昌区","吉林省通化市东昌区民主街道江南东路波尔多小镇江南小学"
"5616","东昌区实验小学","吉林省","通化市","东昌区","民庆路239号"
"5617","通化市朝鲜族中学","吉林省","通化市","东昌区","华明胡同301号"
"5618","通钢一中","吉林省","通化市","二道江区","吉林省通化市二道江区龙山路2号"
"5619","通化市第十四中学","吉林省","通化市","二道江区","东中路155号"
"5620","通钢二中","吉林省","通化市","二道江区","东通化大街"
"5621","通钢第一小学","吉林省","通化市","二道江区","吉林省通化市二道江区四浑公路附近"
"5622","铁厂镇中心校","吉林省","通化市","二道江区","振兴路东50米"
"5623","通钢二小","吉林省","通化市","二道江区","东胜路14号"
"5624","通钢第三小学","吉林省","通化市","二道江区","桃园街道东安路15号"
"5625","通化市第十八中学","吉林省","通化市","二道江区","吉林省通化市二道江区五道江街"
"5626","铁厂一小","吉林省","通化市","二道江区","吉林省通化市二道江区铁厂镇一心西工路铁厂一小"
"5627","通化市第十七中学","吉林省","通化市","二道江区","振兴路西50米"
"5628","通化县第七高级中学","吉林省","通化市","通化县","同德路1000号"
"5629","东宝中学","吉林省","通化市","通化县","同德路1898号"
"5630","通化县果松镇学校","吉林省","通化市","通化县","果红线南50米"
"5631","通化县第八中学","吉林省","通化市","通化县","吉林省通化市通化县长征路995号"
"5632","通化县实验小学","吉林省","通化市","通化县","吉林省通化市通化县同德路1200号"
"5633","通化县二密镇中心小学","吉林省","通化市","通化县","吉林省通化市通化县庙东二密路二密镇中心小学"
"5634","通化县兴林镇中心学校","吉林省","通化市","通化县","通化市通化县"
"5635","光华镇中心小学","吉林省","通化市","通化县","通化市通化县光华大街与074县道交叉口西100米"
"5636","二密镇中学","吉林省","通化市","通化县","吉林省通化市通化县二密路二密镇中学"
"5637","大泉源中学","吉林省","通化市","通化县","吉林省通化市通化县G201(鹤大线)"
"5638","吉林省辉南县第一中学","吉林省","通化市","辉南县","吉林省通化市辉南县铁北街67号"
"5639","辉南六中","吉林省","通化市","辉南县","朝阳镇六中路11号"
"5640","辉南四中","吉林省","通化市","辉南县","通化市辉南县爱民大街307号-319号"
"5641","抚民中小学","吉林省","通化市","辉南县","通化市辉南县"
"5642","大椅山中学","吉林省","通化市","辉南县","样子哨镇"
"5643","朝阳镇中心小学","吉林省","通化市","辉南县","光明街与通跃胡同交叉口东100米"
"5644","辉南县实验小学","吉林省","通化市","辉南县","朝阳镇兴工路35号"
"5645","辉南五中","吉林省","通化市","辉南县","吉林省通化市辉南县富强大街五中路11号"
"5646","高集岗中学","吉林省","通化市","辉南县","吉林省通化市辉南县高集岗村高集岗屯"
"5647","东街小学","吉林省","通化市","辉南县","富强大街1"
"5648","柳河县第八中学","吉林省","通化市","柳河县","吉林省通化市柳河县柳河镇中华大街第八中学"
"5649","柳河县第一中学","吉林省","通化市","柳河县","通化市柳河县人民大街463号"
"5650","长青小学","吉林省","通化市","柳河县","通化市柳河县振兴大街1665号"
"5651","柳河县第十中学","吉林省","通化市","柳河县","通化市柳河县振兴大街1738号"
"5652","柳河县第九中学","吉林省","通化市","柳河县","柳河大街125"
"5653","柳河县实验小学","吉林省","通化市","柳河县","柳河县振兴大街248号"
"5654","柳河朝中","吉林省","通化市","柳河县","英利路208"
"5655","柳河县胜利小学","吉林省","通化市","柳河县","柳河镇王船口"
"5656","职教中心","吉林省","通化市","柳河县","柳河镇建设街木王路33号"
"5657","柳河县驼腰岭中学","吉林省","通化市","柳河县","通化市柳河县"
"5658","翰林中学","吉林省","通化市","梅河口市","梅河口市金翰路316号"
"5659","梅河口市第五中学","吉林省","通化市","梅河口市","梅河口市滨河南街2514号"
"5660","博文学校","吉林省","通化市","梅河口市","银河大街193号"
"5661","梅河口实验高级中学","吉林省","通化市","梅河口市","梅河口市新华街裕民路311号"
"5662","梅河口市第十中学","吉林省","通化市","梅河口市","梅河口市富国路240号"
"5663","梅河口市解放小学","吉林省","通化市","梅河口市","通化市梅河口市解放街道办事处(经济贸易开发区)梅河东大街渤海路"
"5664","梅河口市第三中学","吉林省","通化市","梅河口市","人民大街2878"
"5665","梅河口市朝鲜族中学","吉林省","通化市","梅河口市","光明街松江路"
"5666","第二实验小学","吉林省","通化市","梅河口市","吉林省通化市梅河口市站前路726号"
"5667","梅河口市曙光学校","吉林省","通化市","梅河口市","通化市梅河口市"
"5668","集安市第一中学","吉林省","通化市","集安市","河东街756号"
"5669","集安市第七中学","吉林省","通化市","集安市","粮丰街518"
"5670","集安市实验小学","吉林省","通化市","集安市","通化市集安市朝阳街1152号"
"5671","集安市二中","吉林省","通化市","集安市","通化市集安市电厂街556号"
"5672","集安市花甸镇中学","吉林省","通化市","集安市","吉林省通化市集安市清财线花甸镇中学"
"5673","集安开发区中心小学","吉林省","通化市","集安市","太王镇电厂街255号"
"5674","集安市清河镇中心小学","吉林省","通化市","集安市","文化路70"
"5675","集安市头道镇腰营小学","吉林省","通化市","集安市","通化市集安市001乡道东150米"
"5676","集安市朝鲜族学校","吉林省","通化市","集安市","通化市集安市迎宾路66号"
"5677","财源中学","吉林省","通化市","集安市","吉林省通化市集安市财源镇中学(清财线北)"
"5678","白山市第八中学","吉林省","白山市","浑江区","卫国路63号"
"5679","白山市二中","吉林省","白山市","浑江区","红旗街36号"
"5680","白山市解放中学","吉林省","白山市","浑江区","惠民路2号"
"5681","白山市二十一中","吉林省","白山市","浑江区","励学路与南平街交叉口东50米"
"5682","白山市第一中学","吉林省","白山市","浑江区","吉林省白山市浑江区建设街23号"
"5683","白山市第十六中学(喜丰路)","吉林省","白山市","浑江区","白山市浑江区新建街道浑江大街313-5号"
"5684","白山市实验小学","吉林省","白山市","浑江区","吉林省白山市浑江区红旗街160号"
"5685","红旗小学","吉林省","白山市","浑江区","白山市浑江区红旗街92号"
"5686","白山职业技术学校","吉林省","白山市","浑江区","白山市浑江区文良街1号"
"5687","白山市雷锋小学","吉林省","白山市","浑江区","铁路小区46号楼"
"5688","白山七中","吉林省","白山市","江源区","吉林省白山市江源区民强街170号"
"5689","白山市第十四中学","吉林省","白山市","江源区","青年路北150米"
"5690","石人镇林子头小学","吉林省","白山市","江源区","石人镇林子头街"
"5691","吉林省林业技师学院","吉林省","白山市","江源区","江源区便民路38号"
"5692","江源实验小学","吉林省","白山市","江源区","民强街19号"
"5693","白山市第二十七中学","吉林省","白山市","江源区","江源街道森工街40栋"
"5694","苇塘小学","吉林省","白山市","江源区","孙家堡子镇苇塘社区"
"5695","江源五中","吉林省","白山市","江源区","江源区松树镇"
"5696","白山市第十三中学","吉林省","白山市","江源区","吉林省白山市江源区湾沟镇和平街三委"
"5697","白山市第二十六中学","吉林省","白山市","江源区","吉林省白山市江源区第二十六中学"
"5698","抚松县第一中学","吉林省","白山市","抚松县","吉林省白山市抚松县抚松大街502号"
"5699","长白山第二高级中学","吉林省","白山市","抚松县","白山市抚松县"
"5700","抚松县外国语学校","吉林省","白山市","抚松县","参乡路572号"
"5701","抚松十中","吉林省","白山市","抚松县","松林街436"
"5702","抚松五中","吉林省","白山市","抚松县","吉林省白山市抚松县露水河镇抚松五中"
"5703","抚松实验小学","吉林省","白山市","抚松县","吉林省白山市抚松县小南街117号"
"5704","吉林省抚松县松江河小学","吉林省","白山市","抚松县","松江河大街58号附近"
"5705","抚松六中","吉林省","白山市","抚松县","吉林省白山市抚松县泉阳镇东风街"
"5706","抚松县第二实验小学","吉林省","白山市","抚松县","吉林省白山市抚松县松江河镇松江路天池圣景东北250米"
"5707","抚松镇二小学","吉林省","白山市","抚松县","吉林省白山市抚松县抚松大街54号"
"5708","靖宇县第七中学","吉林省","白山市","靖宇县","靖宇镇将军路1号"
"5709","靖宇县实验小学","吉林省","白山市","靖宇县","河南街与和谐南路交汇口南300米处"
"5710","靖宇县第一职业高级中学","吉林省","白山市","靖宇县","西大街173号"
"5711","杨靖宇小学","吉林省","白山市","靖宇县","三道街西侧"
"5712","育红小学","吉林省","白山市","靖宇县","团结街24"
"5713","明德小学","吉林省","白山市","靖宇县","吉林省白山市靖宇县二道街169号"
"5714","靖宇县第三中学","吉林省","白山市","靖宇县","二道街43号"
"5715","保安希望小学","吉林省","白山市","靖宇县","吉林省白山市靖宇县保安希望小学(将军街北)"
"5716","靖宇第四中学","吉林省","白山市","靖宇县","白山市靖宇县"
"5717","靖宇县幼儿园","吉林省","白山市","靖宇县","河南街113号"
"5718","长白县实验中学","吉林省","白山市","长白朝鲜族自治县","中兴路2号"
"5719","长白一中","吉林省","白山市","长白朝鲜族自治县","白山市长白朝鲜族自治县长白镇东安路16号"
"5720","长白县朝鲜族中学校","吉林省","白山市","长白朝鲜族自治县","绿江街11"
"5721","长白第一实验小学","吉林省","白山市","长白朝鲜族自治县","长白大街49"
"5722","十四道沟镇中学","吉林省","白山市","长白朝鲜族自治县","吉林省白山市长白朝鲜族自治县十四道沟大街朝鲜族自治县十四道沟中学"
"5723","马鹿沟镇中心小学","吉林省","白山市","长白朝鲜族自治县","吉林省白山市长白朝鲜族自治县长白大街"
"5724","第二实验小学","吉林省","白山市","长白朝鲜族自治县","绿江街9号附近"
"5725","长白县朝鲜族实验小学","吉林省","白山市","长白朝鲜族自治县","长白镇绿江街9号"
"5726","长白朝鲜族自治县职业高中","吉林省","白山市","长白朝鲜族自治县","长白大街79号"
"5727","长白朝鲜族自治县十四道沟中心小学校","吉林省","白山市","长白朝鲜族自治县","十四道沟大街与市场路交叉口东南50米"
"5728","临江市光华中学","吉林省","白山市","临江市","吉林省白山市临江市南围子街78号"
"5729","临江市二中","吉林省","白山市","临江市","世纪大街与090县道交叉口南200米"
"5730","临江市解放小学","吉林省","白山市","临江市","西顺街52号"
"5731","临江市建国小学","吉林省","白山市","临江市","白山市临江市新民路22号"
"5732","临江市宝山中学","吉林省","白山市","临江市","吉林省白山市临江市六道沟镇宝山中学"
"5733","临江市花山中心学校","吉林省","白山市","临江市","303省道东100米"
"5734","临江市第四中学","吉林省","白山市","临江市","吉林省白山市临江市大栗子街道第四中学"
"5735","临江市蚂蚁河乡中心校","吉林省","白山市","临江市","蚂蚁河乡"
"5736","临江市苇沙河镇苇沙河中心学校","吉林省","白山市","临江市","白山市临江市019乡道东50米"
"5737","临江市闹枝镇中心小学","吉林省","白山市","临江市","白山市临江市094县道北50米"
"5738","松原市实验高中","吉林省","松原市","宁江区","吉林省松原市宁江区长宁南街358"
"5739","松江小学","吉林省","松原市","宁江区","锦江大街2213号"
"5740","宁江一中","吉林省","松原市","宁江区","建设街230-234号"
"5741","逸夫小学","吉林省","松原市","宁江区","沿江东路830号"
"5742","松原市宁江区建设小学","吉林省","松原市","宁江区","文化路1435号"
"5743","松原市宁江区实验小学","吉林省","松原市","宁江区","文艺路196"
"5744","滨江中学","吉林省","松原市","宁江区","吉林省松原市宁江区华原街79号"
"5745","钻井小学","吉林省","松原市","宁江区","松原大路2189"
"5746","第二高中","吉林省","松原市","宁江区","宁江区郭尔罗斯大路3810号"
"5747","前郭五中","吉林省","松原市","前郭尔罗斯蒙古族自治县","源江东路1025号"
"5748","前郭三中","吉林省","松原市","前郭尔罗斯蒙古族自治县","松江大街556号"
"5749","前郭二中","吉林省","松原市","前郭尔罗斯蒙古族自治县","张红军诊所斜对面"
"5750","前郭县第一中学","吉林省","松原市","前郭尔罗斯蒙古族自治县","阿穆尔大街200"
"5751","前郭尔罗斯蒙古族中学","吉林省","松原市","前郭尔罗斯蒙古族自治县","源江东路1025号"
"5752","哈达小学","吉林省","松原市","前郭尔罗斯蒙古族自治县","吉林省松原市前郭尔罗斯蒙古族自治县哈达大街东150米"
"5753","前郭县蒙古族实验小学","吉林省","松原市","前郭尔罗斯蒙古族自治县","松原市前郭尔罗斯蒙古族自治县哈萨尔路521号"
"5754","宁江六小","吉林省","松原市","前郭尔罗斯蒙古族自治县","松原大路3055"
"5755","前郭县哈萨尔路小学","吉林省","松原市","前郭尔罗斯蒙古族自治县","科尔沁大街315号"
"5756","套浩太中学","吉林省","松原市","前郭尔罗斯蒙古族自治县","农前线西50米"
"5757","长岭县第三中学","吉林省","松原市","长岭县","松原市长岭县长岭镇永久东路"
"5758","长岭二中","吉林省","松原市","长岭县","长兴西路668"
"5759","长岭县实验小学","吉林省","松原市","长岭县","松原市长岭县长兴东路与长庆南街交叉口西100米"
"5760","长岭县第四中学","吉林省","松原市","长岭县","吉林省松原市长岭县长岭镇第四中学"
"5761","长岭县光明乡中学","吉林省","松原市","长岭县","长岭镇光明乡"
"5762","长岭县太平山镇中心小学","吉林省","松原市","长岭县","太平山镇"
"5763","长岭县第一中学","吉林省","松原市","长岭县","永长北街526"
"5764","长岭县利发盛镇中学","吉林省","松原市","长岭县","利发盛街里路东50米"
"5765","巨宝中学","吉林省","松原市","长岭县","巨宝镇巨宝山镇"
"5766","长岭县前进中学","吉林省","松原市","长岭县","松原市长岭县"
"5767","乾安县第七中学","吉林省","松原市","乾安县","吉林省松原市乾安县梧桐大路1717"
"5768","乾安四中","吉林省","松原市","乾安县","安定大路1248号"
"5769","乾安县实验中学","吉林省","松原市","乾安县","吉林省松原市乾安县安定大路2352号"
"5770","乾安县实验小学","吉林省","松原市","乾安县","松原市乾安县梧桐大路1888号"
"5771","乾安县第一中学","吉林省","松原市","乾安县","乾安县梧桐大路347号"
"5772","乾安县第一小学","吉林省","松原市","乾安县","吉林省松原市乾安县第一小学(白驹街东)"
"5773","乾安县第二小学","吉林省","松原市","乾安县","松原市乾安县鸣凤大街415号"
"5774","让字镇中学","吉林省","松原市","乾安县","松江大路与黄山街交叉口西150米"
"5775","乾安县大布苏工业园区中学","吉林省","松原市","乾安县","松原市乾安县"
"5776","乾安县严字乡中学","吉林省","松原市","乾安县","严字乡001乡道南50米"
"5777","长岭县第三中学","吉林省","松原市","长岭县","松原市长岭县长岭镇永久东路"
"5778","前郭五中","吉林省","松原市","前郭尔罗斯蒙古族自治县","源江东路1025号"
"5779","扶余市第二实验学校","吉林省","松原市","扶余市","吉林省松原市扶余市三岔河镇春华路第二实验学校"
"5780","松原市实验高中","吉林省","松原市","宁江区","吉林省松原市宁江区长宁南街358"
"5781","松江小学","吉林省","松原市","宁江区","锦江大街2213号"
"5782","扶余市第一中学","吉林省","松原市","扶余市","吉林省松原市扶余市太祖路网通附近"
"5783","宁江一中","吉林省","松原市","宁江区","建设街230-234号"
"5784","前郭三中","吉林省","松原市","前郭尔罗斯蒙古族自治县","松江大街556号"
"5785","前郭二中","吉林省","松原市","前郭尔罗斯蒙古族自治县","张红军诊所斜对面"
"5786","扶余市第二实验学校","吉林省","松原市","扶余市","吉林省松原市扶余市三岔河镇春华路第二实验学校"
"5787","扶余市第一中学","吉林省","松原市","扶余市","吉林省松原市扶余市太祖路网通附近"
"5788","扶余市第三中学","吉林省","松原市","扶余市","吉林省松原市扶余市联盟街烟草公司附近"
"5789","北陶小学","吉林省","松原市","扶余市","松原市扶余市"
"5790","大三家子小学","吉林省","松原市","扶余市","吉林省松原市扶余市大三家子小学(144县道南)"
"5791","新城局乡中学","吉林省","松原市","扶余市","吉林省松原市扶余市新城局中学(301省道南)"
"5792","新万发镇中学","吉林省","松原市","扶余市","吉林省松原市扶余市新万发镇中学"
"5793","三骏民族乡第一中学","吉林省","松原市","扶余市","吉林省松原市扶余市三骏民族乡第一中学"
"5794","新站中学","吉林省","松原市","扶余市","松原市扶余市新站乡144县道"
"5795","士英小学","吉林省","松原市","扶余市","春华路与和平街交汇处"
"5796","镇赉县第三中学","吉林省","白城市","镇赉县","白城市镇赉县团结东路775号-1377号"
"5797","镇赉县第一中学校","吉林省","白城市","镇赉县","镇赉县嫩江东路1448号"
"5798","镇赉县蒙古族中学","吉林省","白城市","镇赉县","庆余南街与民康西路交叉口东北150米"
"5799","镇赉县第二中学","吉林省","白城市","镇赉县","镇赉县庆余北街269号"
"5800","新兴小学","吉林省","白城市","镇赉县","白城市镇赉县人和居6号"
"5801","庆余小学","吉林省","白城市","镇赉县","庆余南街1167号"
"5802","团结小学","吉林省","白城市","镇赉县","白城市镇赉县书香蓝郡1期"
"5803","镇赉县第四中学","吉林省","白城市","镇赉县","吉林省白城市镇赉县镇赉镇嫩江东路第四中学校"
"5804","大屯镇中心小学","吉林省","白城市","镇赉县","大屯镇"
"5805","实验小学","吉林省","白城市","镇赉县","镇赉县永安西路603号"
"5806","通榆一中","吉林省","白城市","通榆县","育才东路与新发北街交汇西行209米"
"5807","通榆县实验高级中学","吉林省","白城市","通榆县","团结路1433号"
"5808","通榆县第七中学","吉林省","白城市","通榆县","吉林省白城市通榆县繁荣大街2050"
"5809","通榆县第九中学","吉林省","白城市","通榆县","文化街2690"
"5810","通榆县四中","吉林省","白城市","通榆县","繁荣北街1861"
"5811","通榆县育才学校","吉林省","白城市","通榆县","开通镇开通东路与新发南街交汇西侧30米"
"5812","通榆县第八中学","吉林省","白城市","通榆县","明德小学南行200米"
"5813","通榆县第二小学","吉林省","白城市","通榆县","吉林省白城市通榆县开通镇长青西路与繁荣北街交汇南行80米"
"5814","通榆县实验小学校","吉林省","白城市","通榆县","吉林省白城市通榆县繁荣大街4700"
"5815","第一小学","吉林省","白城市","通榆县","兴华南街328"
"5816","洮南一中","吉林省","白城市","洮南市","泰州北街东150米"
"5817","洮南十中","吉林省","白城市","洮南市","泰州南街841号"
"5818","洮南四中","吉林省","白城市","洮南市","团结西路777号"
"5819","洮南市第八中学","吉林省","白城市","洮南市","泰州南街151号"
"5820","洮南市实验小学","吉林省","白城市","洮南市","富文西路581号"
"5821","洮南四小","吉林省","白城市","洮南市","吉林省白城市洮南市洮南四小(荣福东路北)"
"5822","洮南二小","吉林省","白城市","洮南市","光明南街2000号"
"5823","洮南市第三小学","吉林省","白城市","洮南市","吉林省白城市洮南市团结西路506号"
"5824","永茂中学","吉林省","白城市","洮南市","吉林省白城市洮南市永茂乡中学东150米"
"5825","野马乡小学","吉林省","白城市","洮南市","野马乡附近"
"5826","白城师范学院","吉林省","白城市","洮北区","吉林省白城市洮北区中兴西大路57号"
"5827","白城市第一中学","吉林省","白城市","洮北区","民生西路30号"
"5828","白城三中","吉林省","白城市","洮北区","长庆北街12号"
"5829","明仁小学","吉林省","白城市","洮北区","文化东路70号"
"5830","白城四中","吉林省","白城市","洮北区","吉林省白城市洮北区白平公路38号"
"5831","文化小学(洮安西路)","吉林省","白城市","洮北区","白城市洮北区洮安西路27号"
"5832","白城市第十四中学","吉林省","白城市","洮北区","白城市洮北区中兴东大路129号"
"5833","海明小学","吉林省","白城市","洮北区","海明西路13"
"5834","洮南一中","吉林省","白城市","洮南市","泰州北街东150米"
"5835","通榆一中","吉林省","白城市","通榆县","育才东路与新发北街交汇西行209米"
"5836","大安市第一中学","吉林省","白城市","大安市","吉林省白城市大安市嫩江北街131号"
"5837","大安市长虹小学","吉林省","白城市","大安市","吉林省白城市大安市康平南街59"
"5838","大安四中","吉林省","白城市","大安市","吉林省白城市大安市大安四中(康平南街南)"
"5839","大安二中","吉林省","白城市","大安市","吉林省白城市大安市长白南街67号"
"5840","大安三中","吉林省","白城市","大安市","大赉北街38号"
"5841","大安五中","吉林省","白城市","大安市","吉林省白城市大安市育才东路23号"
"5842","大安市实验小学","吉林省","白城市","大安市","大安市锦华路84号"
"5843","临江一小学","吉林省","白城市","大安市","白城市大安市龙庆小区6号楼"
"5844","叉干小学","吉林省","白城市","大安市","叉干镇"
"5845","烧锅镇中学","吉林省","白城市","大安市","白城市大安市"
"5846","延边大学","吉林省","延边朝鲜族自治州","延吉市","延边朝鲜族自治州延吉市公园路977号"
"5847","吉林省延边第一中学","吉林省","延边朝鲜族自治州","延吉市","延边朝鲜族自治州延吉市青杨街32号"
"5848","延吉市职业高级中学","吉林省","延边朝鲜族自治州","延吉市","朝阳街3051号"
"5849","延吉市第十三中学","吉林省","延边朝鲜族自治州","延吉市","朝阳街382号"
"5850","延吉市第九中学","吉林省","延边朝鲜族自治州","延吉市","吉林省延边朝鲜族自治州延吉市爱丹路2057-4号"
"5851","延吉市朝阳小学校","吉林省","延边朝鲜族自治州","延吉市","延吉市进学街道友谊路733号"
"5852","建工小学","吉林省","延边朝鲜族自治州","延吉市","长白山西路988"
"5853","梨花小学","吉林省","延边朝鲜族自治州","延吉市","园虹胡同368"
"5854","延吉市三高中","吉林省","延边朝鲜族自治州","延吉市","延边朝鲜族自治州延吉市天池路300号"
"5855","延吉市第四中学","吉林省","延边朝鲜族自治州","延吉市","参花街1978号"
"5856","白城师范学院","吉林省","白城市","洮北区","吉林省白城市洮北区中兴西大路57号"
"5857","白城市第一中学","吉林省","白城市","洮北区","民生西路30号"
"5858","白城三中","吉林省","白城市","洮北区","长庆北街12号"
"5859","明仁小学","吉林省","白城市","洮北区","文化东路70号"
"5860","白城四中","吉林省","白城市","洮北区","吉林省白城市洮北区白平公路38号"
"5861","文化小学(洮安西路)","吉林省","白城市","洮北区","白城市洮北区洮安西路27号"
"5862","白城市第十四中学","吉林省","白城市","洮北区","白城市洮北区中兴东大路129号"
"5863","海明小学","吉林省","白城市","洮北区","海明西路13"
"5864","长庆小学","吉林省","白城市","洮北区","白城市洮北区民生东路14号"
"5865","白城十三中","吉林省","白城市","洮北区","洮北区瑞光北街8号"
"5866","图们市第一小学校","吉林省","延边朝鲜族自治州","图们市","新华街13委12组"
"5867","图们市第二小学校","吉林省","延边朝鲜族自治州","图们市","国境路8号"
"5868","图们市第五中学","吉林省","延边朝鲜族自治州","图们市","光明街47"
